date,fingerprint,transport,users,num_instances,coverage
2019-07-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,14.09,1.00,1.00
2019-07-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.71,1.00,1.00
2019-07-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.65,1.00,1.00
2019-07-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11.75,1.00,1.00
2019-07-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.07,1.00,1.00
2019-07-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13.05,1.00,1.00
2019-07-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13.58,1.00,1.00
2019-07-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.27,1.00,0.81
2019-07-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15.99,1.00,1.00
2019-07-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.67,1.00,1.00
2019-07-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,14.00,1.00,1.00
2019-07-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13.60,1.00,1.00
2019-07-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11.73,1.00,1.00
2019-07-31,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12.27,1.00,1.00
2019-08-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11.47,1.00,1.00
2019-08-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11.20,1.00,1.00
2019-08-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12.80,1.00,1.00
2019-08-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.93,1.00,1.00
2019-08-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11.47,1.00,1.00
2019-08-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.93,1.00,1.00
2019-08-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11.47,1.00,1.00
2019-08-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.67,1.00,1.00
2019-08-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.87,1.00,1.00
2019-08-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.33,1.00,1.00
2019-08-11,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.69,1.00,0.58
2019-08-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12.39,1.00,1.00
2019-08-12,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,6.00,1.00,0.92
2019-08-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,21.60,1.00,1.00
2019-08-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,19.65,1.00,0.83
2019-08-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,1.45,1.00,0.17
2019-08-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8.95,1.00,1.00
2019-08-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11.60,1.00,1.00
2019-08-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11.74,1.00,1.00
2019-08-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11.71,1.00,1.00
2019-08-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.85,1.00,1.00
2019-08-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.06,1.00,1.00
2019-08-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.40,1.00,1.00
2019-08-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.64,1.00,0.83
2019-08-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.00,1.00,0.29
2019-08-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.27,1.00,1.00
2019-08-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8.64,1.00,1.00
2019-08-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.67,1.00,1.00
2019-08-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11.51,1.00,1.00
2019-08-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12.26,1.00,1.00
2019-08-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.53,1.00,1.00
2019-08-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.11,1.00,1.00
2019-08-31,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.80,1.00,1.00
2019-09-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.09,1.00,1.00
2019-09-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8.87,1.00,1.00
2019-09-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.00,1.00,1.00
2019-09-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.00,1.00,1.00
2019-09-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.94,1.00,1.00
2019-09-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12.02,1.00,1.00
2019-09-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.20,1.00,1.00
2019-09-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8.96,1.00,1.00
2019-09-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.34,1.00,1.00
2019-09-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.42,1.00,1.00
2019-09-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.13,1.00,1.00
2019-09-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.18,1.00,1.00
2019-09-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.71,1.00,1.00
2019-09-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11.22,1.00,1.00
2019-09-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8.64,1.00,1.00
2019-09-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13.43,1.00,1.00
2019-09-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,19.84,1.00,1.00
2019-09-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.15,1.00,1.00
2019-09-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.20,1.00,1.00
2019-09-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.96,1.00,1.00
2019-09-21,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.39,1.00,0.65
2019-09-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.01,1.00,1.00
2019-09-22,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.84,1.00,0.85
2019-09-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.56,1.00,1.00
2019-09-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.64,1.00,1.00
2019-09-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.96,1.00,1.00
2019-09-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.64,1.00,1.00
2019-09-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.20,1.00,1.00
2019-09-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.26,1.00,1.00
2019-09-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,1.76,1.00,1.00
2019-09-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,0.96,1.00,1.00
2019-09-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,1.11,1.00,1.00
2019-10-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.80,1.00,1.00
2019-10-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.80,1.00,1.00
2019-10-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.04,1.00,1.00
2019-10-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.78,1.00,1.00
2019-10-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.95,1.00,1.00
2019-10-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.47,1.00,1.00
2019-10-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.31,1.00,1.00
2019-10-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.29,1.00,1.00
2019-10-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.84,1.00,1.00
2019-10-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.11,1.00,0.71
2019-10-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.75,1.00,0.40
2019-10-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.15,1.00,1.00
2019-10-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.55,1.00,1.00
2019-10-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.57,1.00,1.00
2019-10-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.65,1.00,1.00
2019-10-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.31,1.00,1.00
2019-10-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.99,1.00,1.00
2019-10-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8.54,1.00,1.00
2019-10-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.88,1.00,1.00
2019-10-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.72,1.00,1.00
2019-10-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.20,1.00,1.00
2019-10-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.20,1.00,1.00
2019-10-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.88,1.00,1.00
2019-10-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.37,1.00,1.00
2019-10-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.83,1.00,1.00
2019-10-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.75,1.00,1.00
2019-10-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.77,1.00,1.00
2019-10-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.88,1.00,1.00
2019-10-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.40,1.00,1.00
2019-10-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.40,1.00,1.00
2019-10-31,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.40,1.00,1.00
2019-11-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.40,1.00,1.00
2019-11-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.08,1.00,1.00
2019-11-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.92,1.00,1.00
2019-11-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.72,1.00,1.00
2019-11-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.55,1.00,1.00
2019-11-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.60,1.00,1.00
2019-11-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.25,1.00,1.00
2019-11-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.23,1.00,1.00
2019-11-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.12,1.00,1.00
2019-11-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.60,1.00,1.00
2019-11-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.89,1.00,1.00
2019-11-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.80,1.00,1.00
2019-11-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.15,1.00,1.00
2019-11-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.17,1.00,1.00
2019-11-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.60,1.00,1.00
2019-11-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.31,1.00,1.00
2019-11-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.08,1.00,1.00
2019-11-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.92,1.00,1.00
2019-11-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.40,1.00,1.00
2019-11-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.08,1.00,1.00
2019-11-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.60,1.00,1.00
2019-11-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.60,1.00,1.00
2019-11-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.28,1.00,1.00
2019-11-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.80,1.00,1.00
2019-11-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.06,1.00,1.00
2019-11-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.81,1.00,1.00
2019-11-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.76,1.00,1.00
2019-11-28,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.24,1.00,0.70
2019-11-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,18.99,1.00,1.00
2019-11-29,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,1.66,1.00,0.80
2019-11-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13.91,1.00,1.00
2019-11-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.57,1.00,1.00
2019-12-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.45,1.00,1.00
2019-12-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,11.51,1.00,1.00
2019-12-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,22.65,1.00,1.00
2019-12-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15.84,1.00,1.00
2019-12-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.37,1.00,1.00
2019-12-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,15.21,1.00,1.00
2019-12-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,18.22,1.00,1.00
2019-12-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.02,1.00,1.00
2019-12-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,14.54,1.00,1.00
2019-12-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,16.81,1.00,1.00
2019-12-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.15,1.00,1.00
2019-12-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.17,1.00,1.00
2019-12-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.98,1.00,1.00
2019-12-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8.45,1.00,1.00
2019-12-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.43,1.00,1.00
2019-12-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.12,1.00,1.00
2019-12-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.60,1.00,1.00
2019-12-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.92,1.00,1.00
2019-12-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.05,1.00,1.00
2019-12-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.71,1.00,1.00
2019-12-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.12,1.00,1.00
2019-12-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.60,1.00,1.00
2019-12-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.28,1.00,1.00
2019-12-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.12,1.00,1.00
2019-12-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.60,1.00,1.00
2019-12-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.60,1.00,1.00
2019-12-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.60,1.00,1.00
2019-12-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.95,1.00,1.00
2019-12-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.32,1.00,1.00
2019-12-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.80,1.00,1.00
2019-12-31,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.48,1.00,1.00
2020-01-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.32,1.00,1.00
2020-01-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8.30,1.00,1.00
2020-01-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.90,1.00,1.00
2020-01-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.45,1.00,1.00
2020-01-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.72,1.00,1.00
2020-01-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.79,1.00,1.00
2020-01-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8.04,1.00,1.00
2020-01-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.80,1.00,1.00
2020-01-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.77,1.00,1.00
2020-01-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.52,1.00,1.00
2020-01-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.71,1.00,1.00
2020-01-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.09,1.00,1.00
2020-01-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.00,1.00,1.00
2020-01-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.35,1.00,1.00
2020-01-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.40,1.00,1.00
2020-01-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.40,1.00,1.00
2020-01-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.75,1.00,1.00
2020-01-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.80,1.00,1.00
2020-01-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.80,1.00,1.00
2020-01-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.12,1.00,1.00
2020-01-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.25,1.00,1.00
2020-01-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.88,1.00,1.00
2020-01-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.72,1.00,1.00
2020-01-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.20,1.00,1.00
2020-01-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.88,1.00,1.00
2020-01-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.08,1.00,1.00
2020-01-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.92,1.00,1.00
2020-01-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.08,1.00,1.00
2020-01-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.60,1.00,1.00
2020-01-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.57,1.00,1.00
2020-01-31,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.03,1.00,1.00
2020-02-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.60,1.00,1.00
2020-02-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.60,1.00,1.00
2020-02-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.28,1.00,1.00
2020-02-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,2.80,1.00,1.00
2020-02-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.45,1.00,1.00
2020-02-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.40,1.00,1.00
2020-02-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.08,1.00,1.00
2020-02-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.92,1.00,1.00
2020-02-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.40,1.00,1.00
2020-02-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.38,1.00,0.81
2020-02-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.11,1.00,1.00
2020-02-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.66,1.00,1.00
2020-02-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.23,1.00,1.00
2020-02-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.77,1.00,1.00
2020-02-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.40,1.00,1.00
2020-02-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,4.40,1.00,1.00
2020-02-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,3.73,1.00,1.00
2020-02-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,0.95,1.00,0.79
2020-02-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,1.88,1.00,0.25
2020-02-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.60,1.00,1.00
2020-02-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.72,1.00,0.75
2020-02-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,0.04,1.00,0.01
2020-02-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,5.21,1.00,1.00
2020-02-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.01,1.00,1.00
2020-02-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.61,1.00,1.00
2020-02-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.20,1.00,1.00
2020-02-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.19,1.00,1.00
2020-02-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.59,1.00,1.00
2020-02-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.82,1.00,1.00
2020-03-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.98,1.00,1.00
2020-03-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.61,1.00,1.00
2020-03-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8.39,1.00,1.00
2020-03-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.62,1.00,1.00
2020-03-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.98,1.00,1.00
2020-03-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.60,1.00,1.00
2020-03-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.60,1.00,1.00
2020-03-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,7.61,1.00,1.00
2020-03-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.20,1.00,1.00
2020-03-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.20,1.00,1.00
2020-03-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.18,1.00,1.00
2020-03-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.80,1.00,1.00
2020-03-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.80,1.00,1.00
2020-03-14,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,6.82,1.00,1.00
2020-03-15,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.22,1.00,1.00
2020-03-16,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,12.38,1.00,1.00
2020-03-17,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.19,1.00,1.00
2020-03-18,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8.43,1.00,1.00
2020-03-19,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13.18,1.00,1.00
2020-03-20,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.82,1.00,1.00
2020-03-21,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13.18,1.00,1.00
2020-03-22,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.82,1.00,1.00
2020-03-23,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,13.11,1.00,0.99
2020-03-24,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,8.58,1.00,0.93
2020-03-25,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,9.95,1.00,1.00
2020-03-26,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.75,1.00,1.00
2020-03-27,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.80,1.00,1.00
2020-03-28,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.05,1.00,1.00
2020-03-29,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.00,1.00,1.00
2020-03-30,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,10.00,1.00,1.00
2020-03-31,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,33.12,1.00,1.00
2020-04-01,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,34.05,1.00,1.00
2020-04-02,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,27.29,1.00,1.00
2020-04-03,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,26.80,1.00,1.00
2020-04-04,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,28.29,1.00,1.00
2020-04-05,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,27.65,1.00,1.00
2020-04-06,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,25.36,1.00,1.00
2020-04-07,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,27.44,1.00,1.00
2020-04-08,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,23.87,1.00,1.00
2020-04-09,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,28.07,1.00,1.00
2020-04-10,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,26.91,1.00,1.00
2020-04-11,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,26.05,1.00,1.00
2020-04-12,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,28.24,1.00,1.00
2020-04-13,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,3.04,1.00,0.97
2020-04-13,5481936581E23D2D178105D44DB6915AB06BFB7F,snowflake,22.38,1.00,1.00
2020-04-14,5481936581E23D2D178105D44DB6915AB06BFB7F,<OR>,0.29,1.00,0.53
